Freq.,V(vout)/V(vin)
1.58489319246110e+02,-2.01441065602193e+00,-1.74100182494928e+00
1.58854674859776e+02,-2.01574527890768e+00,-1.74394742956564e+00
1.59220872705115e+02,-2.01708488348485e+00,-1.74690019795074e+00
1.59587914723672e+02,-2.01842949322842e+00,-1.74986013338263e+00
1.59955802861465e+02,-2.01977913167894e+00,-1.75282723909308e+00
1.60324539069002e+02,-2.02113382244276e+00,-1.75580151826727e+00
1.60694125301286e+02,-2.02249358919202e+00,-1.75878297404328e+00
1.61064563517825e+02,-2.02385845566486e+00,-1.76177160951172e+00
1.61435855682647e+02,-2.02522844566561e+00,-1.76476742771532e+00
1.61808003764305e+02,-2.02660358306487e+00,-1.76777043164849e+00
1.62181009735891e+02,-2.02798389179960e+00,-1.77078062425686e+00
1.62554875575047e+02,-2.02936939587331e+00,-1.77379800843694e+00
1.62929603263970e+02,-2.03076011935620e+00,-1.77682258703559e+00
1.63305194789432e+02,-2.03215608638530e+00,-1.77985436284968e+00
1.63681652142779e+02,-2.03355732116450e+00,-1.78289333862559e+00
1.64058977319952e+02,-2.03496384796478e+00,-1.78593951705879e+00
1.64437172321491e+02,-2.03637569112429e+00,-1.78899290079339e+00
1.64816239152549e+02,-2.03779287504851e+00,-1.79205349242178e+00
1.65196179822900e+02,-2.03921542421032e+00,-1.79512129448404e+00
1.65576996346951e+02,-2.04064336315013e+00,-1.79819630946759e+00
1.65958690743754e+02,-2.04207671647606e+00,-1.80127853980677e+00
1.66341265037015e+02,-2.04351550886401e+00,-1.80436798788226e+00
1.66724721255104e+02,-2.04495976505770e+00,-1.80746465602075e+00
1.67109061431069e+02,-2.04640950986898e+00,-1.81056854649443e+00
1.67494287602642e+02,-2.04786476817776e+00,-1.81367966152054e+00
1.67880401812254e+02,-2.04932556493220e+00,-1.81679800326087e+00
1.68267406107045e+02,-2.05079192514881e+00,-1.81992357382136e+00
1.68655302538872e+02,-2.05226387391255e+00,-1.82305637525156e+00
1.69044093164324e+02,-2.05374143637698e+00,-1.82619640954426e+00
1.69433780044731e+02,-2.05522463776427e+00,-1.82934367863487e+00
1.69824365246172e+02,-2.05671350336540e+00,-1.83249818440111e+00
1.70215850839493e+02,-2.05820805854021e+00,-1.83565992866239e+00
1.70608238900310e+02,-2.05970832871750e+00,-1.83882891317943e+00
1.71001531509027e+02,-2.06121433939517e+00,-1.84200513965369e+00
1.71395730750840e+02,-2.06272611614025e+00,-1.84518860972698e+00
1.71790838715757e+02,-2.06424368458906e+00,-1.84837932498089e+00
1.72186857498599e+02,-2.06576707044725e+00,-1.85157728693634e+00
1.72583789199018e+02,-2.06729629948991e+00,-1.85478249705305e+00
1.72981635921508e+02,-2.06883139756167e+00,-1.85799495672911e+00
1.73380399775412e+02,-2.07037239057675e+00,-1.86121466730039e+00
1.73780082874935e+02,-2.07191930451915e+00,-1.86444163004014e+00
1.74180687339159e+02,-2.07347216544254e+00,-1.86767584615839e+00
1.74582215292048e+02,-2.07503099947054e+00,-1.87091731680152e+00
1.74984668862463e+02,-2.07659583279667e+00,-1.87416604305166e+00
1.75388050184174e+02,-2.07816669168450e+00,-1.87742202592631e+00
1.75792361395867e+02,-2.07974360246765e+00,-1.88068526637768e+00
1.76197604641161e+02,-2.08132659154995e+00,-1.88395576529228e+00
1.76603782068614e+02,-2.08291568540543e+00,-1.88723352349032e+00
1.77010895831740e+02,-2.08451091057847e+00,-1.89051854172529e+00
1.77418948089014e+02,-2.08611229368377e+00,-1.89381082068331e+00
1.77827941003890e+02,-2.08771986140651e+00,-1.89711036098268e+00
1.78237876744807e+02,-2.08933364050233e+00,-1.90041716317336e+00
1.78648757485203e+02,-2.09095365779747e+00,-1.90373122773638e+00
1.79060585403527e+02,-2.09257994018871e+00,-1.90705255508333e+00
1.79473362683250e+02,-2.09421251464359e+00,-1.91038114555583e+00
1.79887091512876e+02,-2.09585140820033e+00,-1.91371699942500e+00
1.80301774085954e+02,-2.09749664796788e+00,-1.91706011689085e+00
1.80717412601090e+02,-2.09914826112610e+00,-1.92041049808182e+00
1.81134009261958e+02,-2.10080627492564e+00,-1.92376814305420e+00
1.81551566277311e+02,-2.10247071668808e+00,-1.92713305179153e+00
1.81970085860996e+02,-2.10414161380600e+00,-1.93050522420412e+00
1.82389570231961e+02,-2.10581899374285e+00,-1.93388466012839e+00
1.82810021614272e+02,-2.10750288403327e+00,-1.93727135932648e+00
1.83231442237119e+02,-2.10919331228282e+00,-1.94066532148549e+00
1.83653834334832e+02,-2.11089030616821e+00,-1.94406654621705e+00
1.84077200146893e+02,-2.11259389343730e+00,-1.94747503305673e+00
1.84501541917945e+02,-2.11430410190902e+00,-1.95089078146338e+00
1.84926861897805e+02,-2.11602095947350e+00,-1.95431379081868e+00
1.85353162341478e+02,-2.11774449409211e+00,-1.95774406042651e+00
1.85780445509167e+02,-2.11947473379737e+00,-1.96118158951234e+00
1.86208713666284e+02,-2.12121170669304e+00,-1.96462637722271e+00
1.86637969083464e+02,-2.12295544095410e+00,-1.96807842262457e+00
1.87068214036577e+02,-2.12470596482681e+00,-1.97153772470478e+00
1.87499450806739e+02,-2.12646330662868e+00,-1.97500428236945e+00
1.87931681680324e+02,-2.12822749474847e+00,-1.97847809444342e+00
1.88364908948977e+02,-2.12999855764619e+00,-1.98195915966957e+00
1.88799134909627e+02,-2.13177652385311e+00,-1.98544747670828e+00
1.89234361864495e+02,-2.13356142197180e+00,-1.98894304413686e+00
1.89670592121112e+02,-2.13535328067601e+00,-1.99244586044886e+00
1.90107827992327e+02,-2.13715212871081e+00,-1.99595592405358e+00
1.90546071796322e+02,-2.13895799489244e+00,-1.99947323327534e+00
1.90985325856621e+02,-2.14077090810839e+00,-2.00299778635296e+00
1.91425592502106e+02,-2.14259089731730e+00,-2.00652958143910e+00
1.91866874067026e+02,-2.14441799154904e+00,-2.01006861659965e+00
1.92309172891013e+02,-2.14625221990459e+00,-2.01361488981316e+00
1.92752491319091e+02,-2.14809361155604e+00,-2.01716839897010e+00
1.93196831701689e+02,-2.14994219574664e+00,-2.02072914187241e+00
1.93642196394658e+02,-2.15179800179060e+00,-2.02429711623270e+00
1.94088587759275e+02,-2.15366105907324e+00,-2.02787231967376e+00
1.94536008162263e+02,-2.15553139705079e+00,-2.03145474972781e+00
1.94984459975802e+02,-2.15740904525049e+00,-2.03504440383598e+00
1.95433945577536e+02,-2.15929403327039e+00,-2.03864127934757e+00
1.95884467350596e+02,-2.16118639077947e+00,-2.04224537351949e+00
1.96336027683602e+02,-2.16308614751739e+00,-2.04585668351556e+00
1.96788628970681e+02,-2.16499333329464e+00,-2.04947520640591e+00
1.97242273611482e+02,-2.16690797799236e+00,-2.05310093916631e+00
1.97696964011183e+02,-2.16883011156223e+00,-2.05673387867752e+00
1.98152702580507e+02,-2.17075976402659e+00,-2.06037402172465e+00
1.98609491735734e+02,-2.17269696547811e+00,-2.06402136499645e+00
1.99067333898716e+02,-2.17464174607999e+00,-2.06767590508478e+00
1.99526231496885e+02,-2.17659413606570e+00,-2.07133763848383e+00
1.99986186963271e+02,-2.17855416573891e+00,-2.07500656158946e+00
2.00447202736513e+02,-2.18052186547353e+00,-2.07868267069865e+00
2.00909281260870e+02,-2.18249726571345e+00,-2.08236596200867e+00
2.01372424986236e+02,-2.18448039697263e+00,-2.08605643161658e+00
2.01836636368153e+02,-2.18647128983481e+00,-2.08975407551838e+00
2.02301917867824e+02,-2.18846997495360e+00,-2.09345888960850e+00
2.02768271952125e+02,-2.19047648305227e+00,-2.09717086967903e+00
2.03235701093619e+02,-2.19249084492364e+00,-2.10089001141906e+00
2.03704207770569e+02,-2.19451309143000e+00,-2.10461631041394e+00
2.04173794466950e+02,-2.19654325350301e+00,-2.10834976214474e+00
2.04644463672464e+02,-2.19858136214357e+00,-2.11209036198744e+00
2.05116217882553e+02,-2.20062744842165e+00,-2.11583810521223e+00
2.05589059598411e+02,-2.20268154347623e+00,-2.11959298698293e+00
2.06062991326997e+02,-2.20474367851516e+00,-2.12335500235617e+00
2.06538015581050e+02,-2.20681388481501e+00,-2.12712414628081e+00
2.07014134879101e+02,-2.20889219372093e+00,-2.13090041359711e+00
2.07491351745488e+02,-2.21097863664647e+00,-2.13468379903615e+00
2.07969668710366e+02,-2.21307324507354e+00,-2.13847429721904e+00
2.08449088309726e+02,-2.21517605055221e+00,-2.14227190265628e+00
2.08929613085401e+02,-2.21728708470044e+00,-2.14607660974697e+00
2.09411245585086e+02,-2.21940637920414e+00,-2.14988841277819e+00
2.09893988362349e+02,-2.22153396581684e+00,-2.15370730592423e+00
2.10377843976644e+02,-2.22366987635958e+00,-2.15753328324586e+00
2.10862814993325e+02,-2.22581414272074e+00,-2.16136633868967e+00
2.11348903983661e+02,-2.22796679685584e+00,-2.16520646608728e+00
2.11836113524847e+02,-2.23012787078744e+00,-2.16905365915470e+00
2.12324446200018e+02,-2.23229739660486e+00,-2.17290791149152e+00
2.12813904598268e+02,-2.23447540646398e+00,-2.17676921658022e+00
2.13304491314654e+02,-2.23666193258716e+00,-2.18063756778545e+00
2.13796208950220e+02,-2.23885700726297e+00,-2.18451295835328e+00
2.14289060112002e+02,-2.24106066284597e+00,-2.18839538141050e+00
2.14783047413050e+02,-2.24327293175655e+00,-2.19228482996381e+00
2.15278173472434e+02,-2.24549384648066e+00,-2.19618129689914e+00
2.15774440915263e+02,-2.24772343956966e+00,-2.20008477498091e+00
2.16271852372698e+02,-2.24996174364013e+00,-2.20399525685129e+00
2.16770410481966e+02,-2.25220879137347e+00,-2.20791273502940e+00
2.17270117886371e+02,-2.25446461551587e+00,-2.21183720191061e+00
2.17770977235312e+02,-2.25672924887796e+00,-2.21576864976578e+00
2.18272991184296e+02,-2.25900272433458e+00,-2.21970707074051e+00
2.18776162394951e+02,-2.26128507482461e+00,-2.22365245685438e+00
2.19280493535041e+02,-2.26357633335061e+00,-2.22760480000021e+00
2.19785987278479e+02,-2.26587653297869e+00,-2.23156409194330e+00
2.20292646305342e+02,-2.26818570683813e+00,-2.23553032432062e+00
2.20800473301886e+02,-2.27050388812116e+00,-2.23950348864009e+00
2.21309470960560e+02,-2.27283111008277e+00,-2.24348357627989e+00
2.21819641980018e+02,-2.27516740604030e+00,-2.24747057848754e+00
2.22330989065136e+02,-2.27751280937327e+00,-2.25146448637923e+00
2.22843514927026e+02,-2.27986735352300e+00,-2.25546529093903e+00
2.23357222283049e+02,-2.28223107199241e+00,-2.25947298301813e+00
2.23872113856830e+02,-2.28460399834575e+00,-2.26348755333406e+00
2.24388192378273e+02,-2.28698616620807e+00,-2.26750899246990e+00
2.24905460583574e+02,-2.28937760926523e+00,-2.27153729087350e+00
2.25423921215239e+02,-2.29177836126339e+00,-2.27557243885673e+00
2.25943577022094e+02,-2.29418845600875e+00,-2.27961442659469e+00
2.26464430759302e+02,-2.29660792736722e+00,-2.28366324412490e+00
2.26986485188378e+02,-2.29903680926408e+00,-2.28771888134653e+00
2.27509743077203e+02,-2.30147513568367e+00,-2.29178132801965e+00
2.28034207200038e+02,-2.30392294066909e+00,-2.29585057376439e+00
2.28559880337539e+02,-2.30638025832176e+00,-2.29992660806018e+00
2.29086765276773e+02,-2.30884712280112e+00,-2.30400942024492e+00
2.29614864811232e+02,-2.31132356832433e+00,-2.30809899951427e+00
2.30144181740846e+02,-2.31380962916580e+00,-2.31219533492076e+00
2.30674718872003e+02,-2.31630533965691e+00,-2.31629841537306e+00
2.31206479017555e+02,-2.31881073418558e+00,-2.32040822963514e+00
2.31739464996843e+02,-2.32132584719597e+00,-2.32452476632551e+00
2.32273679635706e+02,-2.32385071318802e+00,-2.32864801391637e+00
2.32809125766496e+02,-2.32638536671710e+00,-2.33277796073289e+00
2.33345806228096e+02,-2.32892984239355e+00,-2.33691459495229e+00
2.33883723865931e+02,-2.33148417488242e+00,-2.34105790460313e+00
2.34422881531988e+02,-2.33404839890290e+00,-2.34520787756447e+00
2.34963282084826e+02,-2.33662254922806e+00,-2.34936450156507e+00
2.35504928389596e+02,-2.33920666068424e+00,-2.35352776418255e+00
2.36047823318053e+02,-2.34180076815085e+00,-2.35769765284264e+00
2.36591969748571e+02,-2.34440490655974e+00,-2.36187415481830e+00
2.37137370566161e+02,-2.34701911089492e+00,-2.36605725722896e+00
2.37684028662483e+02,-2.34964341619197e+00,-2.37024694703965e+00
2.38231946935864e+02,-2.35227785753775e+00,-2.37444321106030e+00
2.38781128291313e+02,-2.35492247006978e+00,-2.37864603594474e+00
2.39331575640534e+02,-2.35757728897593e+00,-2.38285540819008e+00
2.39883291901944e+02,-2.36024234949377e+00,-2.38707131413570e+00
2.40436280000689e+02,-2.36291768691034e+00,-2.39129373996263e+00
2.40990542868655e+02,-2.36560333656141e+00,-2.39552267169257e+00
2.41546083444489e+02,-2.36829933383117e+00,-2.39975809518710e+00
2.42102904673613e+02,-2.37100571415168e+00,-2.40399999614695e+00
2.42661009508237e+02,-2.37372251300235e+00,-2.40824836011104e+00
2.43220400907377e+02,-2.37644976590944e+00,-2.41250317245580e+00
2.43781081836870e+02,-2.37918750844557e+00,-2.41676441839418e+00
2.44343055269392e+02,-2.38193577622920e+00,-2.42103208297497e+00
2.44906324184470e+02,-2.38469460492405e+00,-2.42530615108192e+00
2.45470891568498e+02,-2.38746403023863e+00,-2.42958660743288e+00
2.46036760414758e+02,-2.39024408792562e+00,-2.43387343657900e+00
2.46603933723429e+02,-2.39303481378146e+00,-2.43816662290392e+00
2.47172414501608e+02,-2.39583624364561e+00,-2.44246615062291e+00
2.47742205763323e+02,-2.39864841340015e+00,-2.44677200378205e+00
2.48313310529552e+02,-2.40147135896916e+00,-2.45108416625741e+00
2.48885731828234e+02,-2.40430511631805e+00,-2.45540262175418e+00
2.49459472694290e+02,-2.40714972145315e+00,-2.45972735380593e+00
2.50034536169638e+02,-2.41000521042097e+00,-2.46405834577365e+00
