Freq. V(vout)/V(vin)
1.14551294144553e+02,-1.86392703610504e+00,-1.39419088138873e+00
1.14815362149688e+02,-1.86476516117652e+00,-1.39617331425083e+00
1.15080038894443e+02,-1.86560552897252e+00,-1.39816213799331e+00
1.15345325782109e+02,-1.86644815547741e+00,-1.40015735936573e+00
1.15611224219209e+02,-1.86729305671495e+00,-1.40215898510762e+00
1.15877735615512e+02,-1.86814024874842e+00,-1.40416702194827e+00
1.16144861384034e+02,-1.86898974768088e+00,-1.40618147660671e+00
1.16412602941049e+02,-1.86984156965533e+00,-1.40820235579150e+00
1.16680961706096e+02,-1.87069573085496e+00,-1.41022966620068e+00
1.16949939101987e+02,-1.87155224750333e+00,-1.41226341452157e+00
1.17219536554813e+02,-1.87241113586450e+00,-1.41430360743065e+00
1.17489755493952e+02,-1.87327241224331e+00,-1.41635025159347e+00
1.17760597352080e+02,-1.87413609298554e+00,-1.41840335366449e+00
1.18032063565172e+02,-1.87500219447813e+00,-1.42046292028691e+00
1.18304155572516e+02,-1.87587073314934e+00,-1.42252895809258e+00
1.18576874816716e+02,-1.87674172546904e+00,-1.42460147370187e+00
1.18850222743701e+02,-1.87761518794875e+00,-1.42668047372344e+00
1.19124200802737e+02,-1.87849113714197e+00,-1.42876596475422e+00
1.19398810446427e+02,-1.87936958964437e+00,-1.43085795337914e+00
1.19674053130724e+02,-1.88025056209391e+00,-1.43295644617111e+00
1.19949930314937e+02,-1.88113407117112e+00,-1.43506144969076e+00
1.20226443461741e+02,-1.88202013359926e+00,-1.43717297048635e+00
1.20503594037179e+02,-1.88290876614448e+00,-1.43929101509361e+00
1.20781383510677e+02,-1.88379998561616e+00,-1.44141559003559e+00
1.21059813355048e+02,-1.88469380886693e+00,-1.44354670182247e+00
1.21338885046497e+02,-1.88559025279299e+00,-1.44568435695146e+00
1.21618600064636e+02,-1.88648933433427e+00,-1.44782856190659e+00
1.21898959892486e+02,-1.88739107047460e+00,-1.44997932315859e+00
1.22179966016487e+02,-1.88829547824199e+00,-1.45213664716468e+00
1.22461619926504e+02,-1.88920257470875e+00,-1.45430054036845e+00
1.22743923115840e+02,-1.89011237699174e+00,-1.45647100919970e+00
1.23026877081238e+02,-1.89102490225254e+00,-1.45864806007422e+00
1.23310483322890e+02,-1.89194016769768e+00,-1.46083169939367e+00
1.23594743344450e+02,-1.89285819057874e+00,-1.46302193354538e+00
1.23879658653036e+02,-1.89377898819276e+00,-1.46521876890221e+00
1.24165230759240e+02,-1.89470257788222e+00,-1.46742221182232e+00
1.24451461177138e+02,-1.89562897703532e+00,-1.46963226864906e+00
1.24738351424294e+02,-1.89655820308626e+00,-1.47184894571075e+00
1.25025903021771e+02,-1.89749027351529e+00,-1.47407224932050e+00
1.25314117494141e+02,-1.89842520584907e+00,-1.47630218577607e+00
1.25602996369487e+02,-1.89936301766069e+00,-1.47853876135961e+00
1.25892541179416e+02,-1.90030372657003e+00,-1.48078198233755e+00
1.26182753459066e+02,-1.90124735024393e+00,-1.48303185496038e+00
1.26473634747114e+02,-1.90219390639629e+00,-1.48528838546247e+00
1.26765186585784e+02,-1.90314341278833e+00,-1.48755158006185e+00
1.27057410520853e+02,-1.90409588722886e+00,-1.48982144496007e+00
1.27350308101665e+02,-1.90505134757437e+00,-1.49209798634194e+00
1.27643880881134e+02,-1.90600981172923e+00,-1.49438121037540e+00
1.27938130415752e+02,-1.90697129764609e+00,-1.49667112321130e+00
1.28233058265601e+02,-1.90793582332570e+00,-1.49896773098315e+00
1.28528665994361e+02,-1.90890340681751e+00,-1.50127103980700e+00
1.28824955169313e+02,-1.90987406621961e+00,-1.50358105578117e+00
1.29121927361353e+02,-1.91084781967902e+00,-1.50589778498609e+00
1.29419584144998e+02,-1.91182468539187e+00,-1.50822123348407e+00
1.29717927098395e+02,-1.91280468160362e+00,-1.51055140731908e+00
1.30016957803328e+02,-1.91378782660923e+00,-1.51288831251655e+00
1.30316677845229e+02,-1.91477413875338e+00,-1.51523195508318e+00
1.30617088813183e+02,-1.91576363643065e+00,-1.51758234100670e+00
1.30918192299940e+02,-1.91675633808573e+00,-1.51993947625563e+00
1.31219989901920e+02,-1.91775226221364e+00,-1.52230336677914e+00
1.31522483219223e+02,-1.91875142735984e+00,-1.52467401850670e+00
1.31825673855640e+02,-1.91975385212054e+00,-1.52705143734800e+00
1.32129563418657e+02,-1.92075955514281e+00,-1.52943562919264e+00
1.32434153519466e+02,-1.92176855512486e+00,-1.53182659990990e+00
1.32739445772973e+02,-1.92278087081616e+00,-1.53422435534856e+00
1.33045441797808e+02,-1.92379652101764e+00,-1.53662890133664e+00
1.33352143216332e+02,-1.92481552458196e+00,-1.53904024368116e+00
1.33659551654643e+02,-1.92583790041362e+00,-1.54145838816792e+00
1.33967668742593e+02,-1.92686366746920e+00,-1.54388334056123e+00
1.34276496113786e+02,-1.92789284475757e+00,-1.54631510660376e+00
1.34586035405594e+02,-1.92892545134004e+00,-1.54875369201619e+00
1.34896288259165e+02,-1.92996150633055e+00,-1.55119910249702e+00
1.35207256319427e+02,-1.93100102889598e+00,-1.55365134372235e+00
1.35518941235103e+02,-1.93204403825615e+00,-1.55611042134557e+00
1.35831344658715e+02,-1.93309055368421e+00,-1.55857634099719e+00
1.36144468246594e+02,-1.93414059450669e+00,-1.56104910828450e+00
1.36458313658892e+02,-1.93519418010371e+00,-1.56352872879137e+00
1.36772882559584e+02,-1.93625132990930e+00,-1.56601520807801e+00
1.37088176616484e+02,-1.93731206341147e+00,-1.56850855168068e+00
1.37404197501251e+02,-1.93837640015240e+00,-1.57100876511145e+00
1.37720946889394e+02,-1.93944435972866e+00,-1.57351585385789e+00
1.38038426460288e+02,-1.94051596179149e+00,-1.57602982338291e+00
1.38356637897177e+02,-1.94159122604680e+00,-1.57855067912438e+00
1.38675582887188e+02,-1.94267017225554e+00,-1.58107842649495e+00
1.38995263121334e+02,-1.94375282023377e+00,-1.58361307088172e+00
1.39315680294529e+02,-1.94483918985296e+00,-1.58615461764601e+00
1.39636836105593e+02,-1.94592930104003e+00,-1.58870307212306e+00
1.39958732257261e+02,-1.94702317377771e+00,-1.59125843962177e+00
1.40281370456195e+02,-1.94812082810459e+00,-1.59382072542442e+00
1.40604752412990e+02,-1.94922228411537e+00,-1.59638993478639e+00
1.40928879842186e+02,-1.95032756196106e+00,-1.59896607293585e+00
1.41253754462274e+02,-1.95143668184913e+00,-1.60154914507354e+00
1.41579377995707e+02,-1.95254966404370e+00,-1.60413915637241e+00
1.41905752168908e+02,-1.95366652886577e+00,-1.60673611197739e+00
1.42232878712281e+02,-1.95478729669334e+00,-1.60934001700505e+00
1.42560759360218e+02,-1.95591198796165e+00,-1.61195087654336e+00
1.42889395851109e+02,-1.95704062316332e+00,-1.61456869565134e+00
1.43218789927353e+02,-1.95817322284860e+00,-1.61719347935882e+00
1.43548943335364e+02,-1.95930980762544e+00,-1.61982523266607e+00
1.43879857825583e+02,-1.96045039815981e+00,-1.62246396054359e+00
1.44211535152486e+02,-1.96159501517579e+00,-1.62510966793172e+00
1.44543977074592e+02,-1.96274367945573e+00,-1.62776235974036e+00
1.44877185354475e+02,-1.96389641184056e+00,-1.63042204084872e+00
1.45211161758773e+02,-1.96505323322982e+00,-1.63308871610491e+00
1.45545908058195e+02,-1.96621416458191e+00,-1.63576239032569e+00
1.45881426027534e+02,-1.96737922691431e+00,-1.63844306829617e+00
1.46217717445671e+02,-1.96854844130365e+00,-1.64113075476945e+00
1.46554784095590e+02,-1.96972182888601e+00,-1.64382545446630e+00
1.46892627764385e+02,-1.97089941085700e+00,-1.64652717207486e+00
1.47231250243271e+02,-1.97208120847196e+00,-1.64923591225035e+00
1.47570653327588e+02,-1.97326724304620e+00,-1.65195167961466e+00
1.47910838816819e+02,-1.97445753595504e+00,-1.65467447875607e+00
1.48251808514594e+02,-1.97565210863418e+00,-1.65740431422896e+00
1.48593564228699e+02,-1.97685098257966e+00,-1.66014119055339e+00
1.48936107771090e+02,-1.97805417934816e+00,-1.66288511221480e+00
1.49279440957898e+02,-1.97926172055718e+00,-1.66563608366373e+00
1.49623565609442e+02,-1.98047362788512e+00,-1.66839410931541e+00
1.49968483550236e+02,-1.98168992307153e+00,-1.67115919354939e+00
1.50314196609001e+02,-1.98291062791725e+00,-1.67393134070931e+00
1.50660706618673e+02,-1.98413576428461e+00,-1.67671055510247e+00
1.51008015416413e+02,-1.98536535409751e+00,-1.67949684099948e+00
1.51356124843619e+02,-1.98659941934170e+00,-1.68229020263396e+00
1.51705036745932e+02,-1.98783798206485e+00,-1.68509064420209e+00
1.52054752973248e+02,-1.98908106437678e+00,-1.68789816986240e+00
1.52405275379728e+02,-1.99032868844959e+00,-1.69071278373526e+00
1.52756605823806e+02,-1.99158087651787e+00,-1.69353448990263e+00
1.53108746168202e+02,-1.99283765087875e+00,-1.69636329240764e+00
1.53461698279928e+02,-1.99409903389221e+00,-1.69919919525424e+00
1.53815464030302e+02,-1.99536504798112e+00,-1.70204220240683e+00
1.54170045294954e+02,-1.99663571563146e+00,-1.70489231778989e+00
1.54525443953840e+02,-1.99791105939246e+00,-1.70774954528760e+00
1.54881661891247e+02,-1.99919110187679e+00,-1.71061388874351e+00
1.55238700995807e+02,-2.00047586576065e+00,-1.71348535196009e+00
1.55596563160506e+02,-2.00176537378395e+00,-1.71636393869837e+00
1.55955250282694e+02,-2.00305964875052e+00,-1.71924965267764e+00
1.56314764264094e+02,-2.00435871352819e+00,-1.72214249757492e+00
1.56675107010813e+02,-2.00566259104900e+00,-1.72504247702473e+00
1.57036280433354e+02,-2.00697130430928e+00,-1.72794959461856e+00
1.57398286446620e+02,-2.00828487636989e+00,-1.73086385390456e+00
1.57761126969933e+02,-2.00960333035626e+00,-1.73378525838713e+00
1.58124803927037e+02,-2.01092668945865e+00,-1.73671381152653e+00
1.58489319246110e+02,-2.01225497693220e+00,-1.73964951673845e+00
1.58854674859776e+02,-2.01358821609717e+00,-1.74259237739362e+00
1.59220872705115e+02,-2.01492643033899e+00,-1.74554239681747e+00
1.59587914723672e+02,-2.01626964310843e+00,-1.74849957828958e+00
1.59955802861465e+02,-2.01761787792181e+00,-1.75146392504343e+00
1.60324539069002e+02,-2.01897115836106e+00,-1.75443544026589e+00
1.60694125301286e+02,-2.02032950807388e+00,-1.75741412709682e+00
1.61064563517825e+02,-2.02169295077388e+00,-1.76039998862868e+00
1.61435855682647e+02,-2.02306151024074e+00,-1.76339302790612e+00
1.61808003764305e+02,-2.02443521032031e+00,-1.76639324792549e+00
1.62181009735891e+02,-2.02581407492471e+00,-1.76940065163446e+00
1.62554875575047e+02,-2.02719812803262e+00,-1.77241524193164e+00
1.62929603263970e+02,-2.02858739368918e+00,-1.77543702166607e+00
1.63305194789432e+02,-2.02998189600633e+00,-1.77846599363683e+00
1.63681652142779e+02,-2.03138165916280e+00,-1.78150216059260e+00
1.64058977319952e+02,-2.03278670740429e+00,-1.78454552523123e+00
1.64437172321491e+02,-2.03419706504362e+00,-1.78759609019930e+00
1.64816239152549e+02,-2.03561275646074e+00,-1.79065385809161e+00
1.65196179822900e+02,-2.03703380610307e+00,-1.79371883145088e+00
1.65576996346951e+02,-2.03846023848537e+00,-1.79679101276719e+00
1.65958690743754e+02,-2.03989207818999e+00,-1.79987040447752e+00
1.66341265037015e+02,-2.04132934986708e+00,-1.80295700896541e+00
1.66724721255104e+02,-2.04277207823443e+00,-1.80605082856039e+00
1.67109061431069e+02,-2.04422028807786e+00,-1.80915186553755e+00
1.67494287602642e+02,-2.04567400425123e+00,-1.81226012211716e+00
1.67880401812254e+02,-2.04713325167650e+00,-1.81537560046408e+00
1.68267406107045e+02,-2.04859805534391e+00,-1.81849830268739e+00
1.68655302538872e+02,-2.05006844031209e+00,-1.82162823083991e+00
1.69044093164324e+02,-2.05154443170809e+00,-1.82476538691768e+00
1.69433780044731e+02,-2.05302605472757e+00,-1.82790977285953e+00
1.69824365246172e+02,-2.05451333463485e+00,-1.83106139054660e+00
1.70215850839493e+02,-2.05600629676307e+00,-1.83422024180189e+00
1.70608238900310e+02,-2.05750496651418e+00,-1.83738632838967e+00
1.71001531509027e+02,-2.05900936935917e+00,-1.84055965201513e+00
1.71395730750840e+02,-2.06051953083808e+00,-1.84374021432386e+00
1.71790838715757e+02,-2.06203547656012e+00,-1.84692801690128e+00
1.72186857498599e+02,-2.06355723220372e+00,-1.85012306127223e+00
1.72583789199018e+02,-2.06508482351674e+00,-1.85332534890049e+00
1.72981635921508e+02,-2.06661827631637e+00,-1.85653488118820e+00
1.73380399775412e+02,-2.06815761648943e+00,-1.85975165947546e+00
1.73780082874935e+02,-2.06970286999231e+00,-1.86297568503974e+00
1.74180687339159e+02,-2.07125406285104e+00,-1.86620695909545e+00
1.74582215292048e+02,-2.07281122116147e+00,-1.86944548279337e+00
1.74984668862463e+02,-2.07437437108934e+00,-1.87269125722021e+00
1.75388050184174e+02,-2.07594353887021e+00,-1.87594428339800e+00
1.75792361395867e+02,-2.07751875080974e+00,-1.87920456228369e+00
1.76197604641161e+02,-2.07910003328360e+00,-1.88247209476856e+00
1.76603782068614e+02,-2.08068741273763e+00,-1.88574688167772e+00
1.77010895831740e+02,-2.08228091568787e+00,-1.88902892376954e+00
1.77418948089014e+02,-2.08388056872066e+00,-1.89231822173527e+00
1.77827941003890e+02,-2.08548639849268e+00,-1.89561477619833e+00
1.78237876744807e+02,-2.08709843173098e+00,-1.89891858771388e+00
1.78648757485203e+02,-2.08871669523312e+00,-1.90222965676830e+00
1.79060585403527e+02,-2.09034121586710e+00,-1.90554798377859e+00
1.79473362683250e+02,-2.09197202057162e+00,-1.90887356909188e+00
1.79887091512876e+02,-2.09360913635591e+00,-1.91220641298487e+00
1.80301774085954e+02,-2.09525259029991e+00,-1.91554651566331e+00
1.80717412601090e+02,-2.09690240955428e+00,-1.91889387726142e+00
1.81134009261958e+02,-2.09855862134048e+00,-1.92224849784135e+00
1.81551566277311e+02,-2.10022125295074e+00,-1.92561037739266e+00
1.81970085860996e+02,-2.10189033174817e+00,-1.92897951583171e+00
1.82389570231961e+02,-2.10356588516680e+00,-1.93235591300116e+00
1.82810021614272e+02,-2.10524794071157e+00,-1.93573956866937e+00
1.83231442237119e+02,-2.10693652595838e+00,-1.93913048252987e+00
1.83653834334832e+02,-2.10863166855414e+00,-1.94252865420076e+00
1.84077200146893e+02,-2.11033339621676e+00,-1.94593408322417e+00
1.84501541917945e+02,-2.11204173673526e+00,-1.94934676906567e+00
1.84926861897805e+02,-2.11375671796967e+00,-1.95276671111373e+00
1.85353162341478e+02,-2.11547836785116e+00,-1.95619390867909e+00
1.85780445509167e+02,-2.11720671438199e+00,-1.95962836099426e+00
1.86208713666284e+02,-2.11894178563557e+00,-1.96307006721284e+00
1.86637969083464e+02,-2.12068360975642e+00,-1.96651902640901e+00
1.87068214036577e+02,-2.12243221496029e+00,-1.96997523757697e+00
1.87499450806739e+02,-2.12418762953399e+00,-1.97343869963023e+00
1.87931681680324e+02,-2.12594988183556e+00,-1.97690941140115e+00
1.88364908948977e+02,-2.12771900029421e+00,-1.98038737164026e+00
1.88799134909627e+02,-2.12949501341029e+00,-1.98387257901572e+00
1.89234361864495e+02,-2.13127794975531e+00,-1.98736503211267e+00
1.89670592121112e+02,-2.13306783797198e+00,-1.99086472943265e+00
1.90107827992327e+02,-2.13486470677412e+00,-1.99437166939303e+00
1.90546071796322e+02,-2.13666858494669e+00,-1.99788585032633e+00
1.90985325856621e+02,-2.13847950134578e+00,-2.00140727047968e+00
1.91425592502106e+02,-2.14029748489856e+00,-2.00493592801416e+00
1.91866874067026e+02,-2.14212256460335e+00,-2.00847182100424e+00
1.92309172891013e+02,-2.14395476952943e+00,-2.01201494743709e+00
1.92752491319091e+02,-2.14579412881716e+00,-2.01556530521199e+00
1.93196831701689e+02,-2.14764067167789e+00,-2.01912289213971e+00
1.93642196394658e+02,-2.14949442739398e+00,-2.02268770594195e+00
1.94088587759275e+02,-2.15135542531863e+00,-2.02625974425058e+00
1.94536008162263e+02,-2.15322369487598e+00,-2.02983900460709e+00
1.94984459975802e+02,-2.15509926556101e+00,-2.03342548446197e+00
1.95433945577536e+02,-2.15698216693952e+00,-2.03701918117403e+00
1.95884467350596e+02,-2.15887242864800e+00,-2.04062009200978e+00
1.96336027683602e+02,-2.16077008039371e+00,-2.04422821414280e+00
1.96788628970681e+02,-2.16267515195449e+00,-2.04784354465306e+00
1.97242273611482e+02,-2.16458767317876e+00,-2.05146608052633e+00
1.97696964011183e+02,-2.16650767398551e+00,-2.05509581865349e+00
1.98152702580507e+02,-2.16843518436414e+00,-2.05873275582987e+00
1.98609491735734e+02,-2.17037023437444e+00,-2.06237688875464e+00
1.99067333898716e+02,-2.17231285414650e+00,-2.06602821403013e+00
1.99526231496885e+02,-2.17426307388065e+00,-2.06968672816113e+00
1.99986186963271e+02,-2.17622092384736e+00,-2.07335242755430e+00
2.00447202736513e+02,-2.17818643438720e+00,-2.07702530851748e+00
2.00909281260870e+02,-2.18015963591065e+00,-2.08070536725899e+00
2.01372424986236e+02,-2.18214055889814e+00,-2.08439259988701e+00
2.01836636368153e+02,-2.18412923389986e+00,-2.08808700240886e+00
2.02301917867824e+02,-2.18612569153573e+00,-2.09178857073039e+00
2.02768271952125e+02,-2.18812996249518e+00,-2.09549730065521e+00
2.03235701093619e+02,-2.19014207753721e+00,-2.09921318788413e+00
2.03704207770569e+02,-2.19216206749016e+00,-2.10293622801435e+00
2.04173794466950e+02,-2.19418996325163e+00,-2.10666641653887e+00
2.04644463672464e+02,-2.19622579578834e+00,-2.11040374884578e+00
2.05116217882553e+02,-2.19826959613611e+00,-2.11414822021756e+00
2.05589059598411e+02,-2.20032139539958e+00,-2.11789982583038e+00
2.06062991326997e+02,-2.20238122475217e+00,-2.12165856075341e+00
2.06538015581050e+02,-2.20444911543596e+00,-2.12542441994818e+00
2.07014134879101e+02,-2.20652509876152e+00,-2.12919739826776e+00
2.07491351745488e+02,-2.20860920610773e+00,-2.13297749045618e+00
2.07969668710366e+02,-2.21070146892176e+00,-2.13676469114770e+00
2.08449088309726e+02,-2.21280191871876e+00,-2.14055899486600e+00
2.08929613085401e+02,-2.21491058708186e+00,-2.14436039602365e+00
2.09411245585086e+02,-2.21702750566186e+00,-2.14816888892123e+00
2.09893988362349e+02,-2.21915270617719e+00,-2.15198446774671e+00
2.10377843976644e+02,-2.22128622041373e+00,-2.15580712657476e+00
2.10862814993325e+02,-2.22342808022452e+00,-2.15963685936589e+00
2.11348903983661e+02,-2.22557831752977e+00,-2.16347365996594e+00
2.11836113524847e+02,-2.22773696431650e+00,-2.16731752210515e+00
2.12324446200018e+02,-2.22990405263852e+00,-2.17116843939759e+00
2.12813904598268e+02,-2.23207961461609e+00,-2.17502640534034e+00
2.13304491314654e+02,-2.23426368243585e+00,-2.17889141331283e+00
2.13796208950220e+02,-2.23645628835054e+00,-2.18276345657603e+00
2.14289060112002e+02,-2.23865746467883e+00,-2.18664252827178e+00
2.14783047413050e+02,-2.24086724380513e+00,-2.19052862142202e+00
2.15278173472434e+02,-2.24308565817938e+00,-2.19442172892811e+00
2.15774440915263e+02,-2.24531274031676e+00,-2.19832184356999e+00
2.16271852372698e+02,-2.24754852279761e+00,-2.20222895800553e+00
2.16770410481966e+02,-2.24979303826699e+00,-2.20614306476971e+00
2.17270117886371e+02,-2.25204631943472e+00,-2.21006415627394e+00
2.17770977235312e+02,-2.25430839907497e+00,-2.21399222480531e+00
2.18272991184296e+02,-2.25657931002601e+00,-2.21792726252575e+00
2.18776162394951e+02,-2.25885908519003e+00,-2.22186926147137e+00
2.19280493535041e+02,-2.26114775753292e+00,-2.22581821355171e+00
2.19785987278479e+02,-2.26344536008390e+00,-2.22977411054886e+00
2.20292646305342e+02,-2.26575192593545e+00,-2.23373694411690e+00
2.20800473301886e+02,-2.26806748824276e+00,-2.23770670578092e+00
2.21309470960560e+02,-2.27039208022378e+00,-2.24168338693643e+00
2.21819641980018e+02,-2.27272573515872e+00,-2.24566697884853e+00
2.22330989065136e+02,-2.27506848638984e+00,-2.24965747265112e+00
2.22843514927026e+02,-2.27742036732124e+00,-2.25365485934614e+00
2.23357222283049e+02,-2.27978141141841e+00,-2.25765912980285e+00
2.23872113856830e+02,-2.28215165220812e+00,-2.26167027475699e+00
2.24388192378273e+02,-2.28453112327794e+00,-2.26568828481005e+00
2.24905460583574e+02,-2.28691985827609e+00,-2.26971315042850e+00
2.25423921215239e+02,-2.28931789091106e+00,-2.27374486194297e+00
2.25943577022094e+02,-2.29172525495123e+00,-2.27778340954747e+00
2.26464430759302e+02,-2.29414198422469e+00,-2.28182878329866e+00
2.26986485188378e+02,-2.29656811261879e+00,-2.28588097311501e+00
2.27509743077203e+02,-2.29900367407992e+00,-2.28993996877610e+00
2.28034207200038e+02,-2.30144870261300e+00,-2.29400575992168e+00
2.28559880337539e+02,-2.30390323228137e+00,-2.29807833605105e+00
2.29086765276773e+02,-2.30636729720626e+00,-2.30215768652219e+00
2.29614864811232e+02,-2.30884093156644e+00,-2.30624380055094e+00
2.30144181740846e+02,-2.31132416959800e+00,-2.31033666721024e+00
2.30674718872003e+02,-2.31381704559387e+00,-2.31443627542937e+00
2.31206479017555e+02,-2.31631959390345e+00,-2.31854261399308e+00
2.31739464996843e+02,-2.31883184893228e+00,-2.32265567154087e+00
2.32273679635706e+02,-2.32135384514164e+00,-2.32677543656611e+00
2.32809125766496e+02,-2.32388561704813e+00,-2.33090189741527e+00
2.33345806228096e+02,-2.32642719922331e+00,-2.33503504228718e+00
2.33883723865931e+02,-2.32897862629334e+00,-2.33917485923215e+00
2.34422881531988e+02,-2.33153993293846e+00,-2.34332133615116e+00
2.34963282084826e+02,-2.33411115389267e+00,-2.34747446079510e+00
2.35504928389596e+02,-2.33669232394327e+00,-2.35163422076393e+00
2.36047823318053e+02,-2.33928347793047e+00,-2.35580060350592e+00
2.36591969748571e+02,-2.34188465074692e+00,-2.35997359631675e+00
2.37137370566161e+02,-2.34449587733728e+00,-2.36415318633877e+00
2.37684028662483e+02,-2.34711719269783e+00,-2.36833936056019e+00
2.38231946935864e+02,-2.34974863187593e+00,-2.37253210581420e+00
2.38781128291313e+02,-2.35239022996964e+00,-2.37673140877824e+00
2.39331575640534e+02,-2.35504202212720e+00,-2.38093725597308e+00
2.39883291901944e+02,-2.35770404354667e+00,-2.38514963376212e+00
2.40436280000689e+02,-2.36037632947528e+00,-2.38936852835051e+00
2.40990542868655e+02,-2.36305891520908e+00,-2.39359392578427e+00
2.41546083444489e+02,-2.36575183609245e+00,-2.39782581194962e+00
2.42102904673613e+02,-2.36845512751752e+00,-2.40206417257200e+00
2.42661009508237e+02,-2.37116882492380e+00,-2.40630899321537e+00
2.43220400907377e+02,-2.37389296379753e+00,-2.41056025928132e+00
2.43781081836870e+02,-2.37662757967124e+00,-2.41481795600822e+00
2.44343055269392e+02,-2.37937270812327e+00,-2.41908206847048e+00
2.44906324184470e+02,-2.38212838477714e+00,-2.42335258157769e+00
2.45470891568498e+02,-2.38489464530110e+00,-2.42762948007374e+00
2.46036760414758e+02,-2.38767152540757e+00,-2.43191274853607e+00
2.46603933723429e+02,-2.39045906085258e+00,-2.43620237137479e+00
2.47172414501608e+02,-2.39325728743520e+00,-2.44049833283189e+00
2.47742205763323e+02,-2.39606624099700e+00,-2.44480061698035e+00
2.48313310529552e+02,-2.39888595742150e+00,-2.44910920772339e+00
2.48885731828234e+02,-2.40171647263362e+00,-2.45342408879361e+00
2.49459472694290e+02,-2.40455782259894e+00,-2.45774524375208e+00
2.50034536169638e+02,-2.40741004332333e+00,-2.46207265598767e+00
