Freq.,V(vout)/V(vin)
6.62216503701698e+03,-1.05764544225986e+01,-1.18387700010766e+00
6.63743070401845e+03,-1.05771674141221e+01,-1.18124534188810e+00
6.65273156201677e+03,-1.05778772442161e+01,-1.17861908711230e+00
6.66806769213558e+03,-1.05785839263837e+01,-1.17599822756705e+00
6.68343917568550e+03,-1.05792874740753e+01,-1.17338275502931e+00
6.69884609416462e+03,-1.05799879006883e+01,-1.17077266126838e+00
6.71428852925887e+03,-1.05806852195674e+01,-1.16816793804581e+00
6.72976656284253e+03,-1.05813794440049e+01,-1.16556857711433e+00
6.74528027697857e+03,-1.05820705872404e+01,-1.16297457022029e+00
6.76082975391916e+03,-1.05827586624615e+01,-1.16038590910123e+00
6.77641507610609e+03,-1.05834436828040e+01,-1.15780258548855e+00
6.79203632617119e+03,-1.05841256613514e+01,-1.15522459110582e+00
6.80769358693675e+03,-1.05848046111356e+01,-1.15265191766979e+00
6.82338694141603e+03,-1.05854805451371e+01,-1.15008455689030e+00
6.83911647281363e+03,-1.05861534762848e+01,-1.14752250047117e+00
6.85488226452595e+03,-1.05868234174566e+01,-1.14496574010883e+00
6.87068440014165e+03,-1.05874903814793e+01,-1.14241426749473e+00
6.88652296344209e+03,-1.05881543811287e+01,-1.13986807431254e+00
6.90239803840175e+03,-1.05888154291298e+01,-1.13732715224147e+00
6.91830970918869e+03,-1.05894735381574e+01,-1.13479149295416e+00
6.93425806016502e+03,-1.05901287208354e+01,-1.13226108811862e+00
6.95024317588729e+03,-1.05907809897380e+01,-1.12973592939571e+00
6.96626514110701e+03,-1.05914303573890e+01,-1.12721600844271e+00
6.98232404077103e+03,-1.05920768362622e+01,-1.12470131691110e+00
6.99841996002205e+03,-1.05927204387820e+01,-1.12219184644718e+00
7.01455298419903e+03,-1.05933611773229e+01,-1.11968758869301e+00
7.03072319883765e+03,-1.05939990642102e+01,-1.11718853528544e+00
7.04693068967078e+03,-1.05946341117198e+01,-1.11469467785790e+00
7.06317554262893e+03,-1.05952663320785e+01,-1.11220600803820e+00
7.07945784384069e+03,-1.05958957374643e+01,-1.10972251745093e+00
7.09577767963319e+03,-1.05965223400064e+01,-1.10724419771620e+00
7.11213513653259e+03,-1.05971461517853e+01,-1.10477104045048e+00
7.12853030126450e+03,-1.05977671848330e+01,-1.10230303726645e+00
7.14496326075443e+03,-1.05983854511335e+01,-1.09984017977346e+00
7.16143410212832e+03,-1.05990009626223e+01,-1.09738245957749e+00
7.17794291271291e+03,-1.05996137311873e+01,-1.09492986828050e+00
7.19448978003629e+03,-1.06002237686682e+01,-1.09248239748254e+00
7.21107479182829e+03,-1.06008310868576e+01,-1.09004003878012e+00
7.22769803602099e+03,-1.06014356975000e+01,-1.08760278376676e+00
7.24435960074919e+03,-1.06020376122930e+01,-1.08517062403374e+00
7.26105957435083e+03,-1.06026368428869e+01,-1.08274355116965e+00
7.27779804536752e+03,-1.06032334008849e+01,-1.08032155676041e+00
7.29457510254497e+03,-1.06038272978437e+01,-1.07790463238991e+00
7.31139083483345e+03,-1.06044185452728e+01,-1.07549276964031e+00
7.32824533138832e+03,-1.06050071546357e+01,-1.07308596009131e+00
7.34513868157042e+03,-1.06055931373489e+01,-1.07068419532169e+00
7.36207097494663e+03,-1.06061765047835e+01,-1.06828746690652e+00
7.37904230129028e+03,-1.06067572682638e+01,-1.06589576642208e+00
7.39605275058165e+03,-1.06073354390686e+01,-1.06350908544066e+00
7.41310241300844e+03,-1.06079110284310e+01,-1.06112741553521e+00
7.43019137896628e+03,-1.06084840475383e+01,-1.05875074827651e+00
7.44731973905915e+03,-1.06090545075324e+01,-1.05637907523431e+00
7.46448758409993e+03,-1.06096224195101e+01,-1.05401238797769e+00
7.48169500511080e+03,-1.06101877945229e+01,-1.05165067807548e+00
7.49894209332382e+03,-1.06107506435776e+01,-1.04929393709504e+00
7.51622894018131e+03,-1.06113109776359e+01,-1.04694215660393e+00
7.53355563733643e+03,-1.06118688076150e+01,-1.04459532816862e+00
7.55092227665359e+03,-1.06124241443876e+01,-1.04225344335588e+00
7.56832895020899e+03,-1.06129769987822e+01,-1.03991649373182e+00
7.58577575029108e+03,-1.06135273815827e+01,-1.03758447086358e+00
7.60326276940106e+03,-1.06140753035296e+01,-1.03525736631706e+00
7.62079010025336e+03,-1.06146207753190e+01,-1.03293517165904e+00
7.63835783577615e+03,-1.06151638076034e+01,-1.03061787845755e+00
7.65596606911180e+03,-1.06157044109920e+01,-1.02830547827937e+00
7.67361489361743e+03,-1.06162425960503e+01,-1.02599796269269e+00
7.69130440286533e+03,-1.06167783733006e+01,-1.02369532326696e+00
7.70903469064353e+03,-1.06173117532222e+01,-1.02139755157140e+00
7.72680585095625e+03,-1.06178427462513e+01,-1.01910463917717e+00
7.74461797802442e+03,-1.06183713627814e+01,-1.01681657765564e+00
7.76247116628614e+03,-1.06188976131633e+01,-1.01453335858002e+00
7.78036551039727e+03,-1.06194215077053e+01,-1.01225497352406e+00
7.79830110523181e+03,-1.06199430566735e+01,-1.00998141406380e+00
7.81627804588252e+03,-1.06204622702916e+01,-1.00771267177551e+00
7.83429642766134e+03,-1.06209791587414e+01,-1.00544873823915e+00
7.85235634609993e+03,-1.06214937321625e+01,-1.00318960503376e+00
7.87045789695020e+03,-1.06220060006531e+01,-1.00093526374245e+00
7.88860117618475e+03,-1.06225159742698e+01,-9.98685705949199e-01
7.90678627999746e+03,-1.06230236630275e+01,-9.96440923239642e-01
7.92501330480392e+03,-1.06235290768999e+01,-9.94200907202908e-01
7.94328234724202e+03,-1.06240322258197e+01,-9.91965649428984e-01
7.96159350417239e+03,-1.06245331196784e+01,-9.89735141510671e-01
7.97994687267897e+03,-1.06250317683267e+01,-9.87509375043725e-01
7.99834255006948e+03,-1.06255281815747e+01,-9.85288341625889e-01
8.01678063387599e+03,-1.06260223691918e+01,-9.83072032857362e-01
8.03526122185537e+03,-1.06265143409069e+01,-9.80860440342088e-01
8.05378441198986e+03,-1.06270041064088e+01,-9.78653555685791e-01
8.07235030248757e+03,-1.06274916753463e+01,-9.76451370497622e-01
8.09095899178301e+03,-1.06279770573279e+01,-9.74253876389746e-01
8.10961057853759e+03,-1.06284602619224e+01,-9.72061064977239e-01
8.12830516164018e+03,-1.06289412986591e+01,-9.69872927878729e-01
8.14704284020758e+03,-1.06294201770274e+01,-9.67689456716296e-01
8.16582371358510e+03,-1.06298969064776e+01,-9.65510643115057e-01
8.18464788134707e+03,-1.06303714964206e+01,-9.63336478703420e-01
8.20351544329736e+03,-1.06308439562282e+01,-9.61166955114051e-01
8.22242649946988e+03,-1.06313142952334e+01,-9.59002063983098e-01
8.24138115012919e+03,-1.06317825227301e+01,-9.56841796950253e-01
8.26037949577095e+03,-1.06322486479737e+01,-9.54686145659066e-01
8.27942163712250e+03,-1.06327126801811e+01,-9.52535101757499e-01
8.29850767514339e+03,-1.06331746285304e+01,-9.50388656897159e-01
8.31763771102587e+03,-1.06336345021623e+01,-9.48246802733954e-01
8.33681184619550e+03,-1.06340923101784e+01,-9.46109530928084e-01
8.35603018231164e+03,-1.06345480616429e+01,-9.43976833143695e-01
8.37529282126798e+03,-1.06350017655820e+01,-9.41848701050122e-01
8.39459986519312e+03,-1.06354534309844e+01,-9.39725126319737e-01
8.41395141645110e+03,-1.06359030668009e+01,-9.37606100631331e-01
8.43334757764190e+03,-1.06363506819452e+01,-9.35491615667223e-01
8.45278845160204e+03,-1.06367962852937e+01,-9.33381663114241e-01
8.47227414140510e+03,-1.06372398856854e+01,-9.31276234664632e-01
8.49180475036227e+03,-1.06376814919225e+01,-9.29175322015137e-01
8.51138038202290e+03,-1.06381211127703e+01,-9.27078916868073e-01
8.53100114017503e+03,-1.06385587569575e+01,-9.24987010929712e-01
8.55066712884596e+03,-1.06389944331761e+01,-9.22899595912937e-01
8.57037845230282e+03,-1.06394281500815e+01,-9.20816663534190e-01
8.59013521505308e+03,-1.06398599162931e+01,-9.18738205516353e-01
8.60993752184513e+03,-1.06402897403939e+01,-9.16664213587750e-01
8.62978547766882e+03,-1.06407176309311e+01,-9.14594679481020e-01
8.64967918775605e+03,-1.06411435964156e+01,-9.12529594935263e-01
8.66961875758128e+03,-1.06415676453228e+01,-9.10468951694746e-01
8.68960429286213e+03,-1.06419897860926e+01,-9.08412741509655e-01
8.70963589955992e+03,-1.06424100271291e+01,-9.06360956135979e-01
8.72971368388023e+03,-1.06428283768012e+01,-9.04313587334734e-01
8.74983775227347e+03,-1.06432448434426e+01,-9.02270626873937e-01
8.77000821143545e+03,-1.06436594353518e+01,-9.00232066526231e-01
8.79022516830795e+03,-1.06440721607924e+01,-8.98197898071758e-01
8.81048873007924e+03,-1.06444830279930e+01,-8.96168113295230e-01
8.83079900418473e+03,-1.06448920451479e+01,-8.94142703989022e-01
8.85115609830745e+03,-1.06452992204163e+01,-8.92121661950360e-01
8.87156012037870e+03,-1.06457045619235e+01,-8.90104978983222e-01
8.89201117857858e+03,-1.06461080777601e+01,-8.88092646898340e-01
8.91250938133654e+03,-1.06465097759828e+01,-8.86084657512233e-01
8.93305483733204e+03,-1.06469096646139e+01,-8.84081002648683e-01
8.95364765549502e+03,-1.06473077516421e+01,-8.82081674137040e-01
8.97428794500656e+03,-1.06477040450223e+01,-8.80086663813677e-01
8.99497581529943e+03,-1.06480985526756e+01,-8.78095963522057e-01
9.01571137605864e+03,-1.06484912824897e+01,-8.76109565111758e-01
9.03649473722209e+03,-1.06488822423188e+01,-8.74127460439383e-01
9.05732600898107e+03,-1.06492714399839e+01,-8.72149641368292e-01
9.07820530178092e+03,-1.06496588832729e+01,-8.70176099769169e-01
9.09913272632158e+03,-1.06500445799404e+01,-8.68206827519206e-01
9.12010839355816e+03,-1.06504285377086e+01,-8.66241816502378e-01
9.14113241470156e+03,-1.06508107642665e+01,-8.64281058610294e-01
9.16220490121905e+03,-1.06511912672708e+01,-8.62324545741994e-01
9.18332596483486e+03,-1.06515700543455e+01,-8.60372269802717e-01
9.20449571753076e+03,-1.06519471330821e+01,-8.58424222706069e-01
9.22571427154668e+03,-1.06523225110401e+01,-8.56480396371837e-01
9.24698173938127e+03,-1.06526961957469e+01,-8.54540782728272e-01
9.26829823379254e+03,-1.06530681946975e+01,-8.52605373709893e-01
9.28966386779840e+03,-1.06534385153556e+01,-8.50674161260003e-01
9.31107875467734e+03,-1.06538071651525e+01,-8.48747137328249e-01
9.33254300796894e+03,-1.06541741514883e+01,-8.46824293872992e-01
9.35405674147455e+03,-1.06545394817316e+01,-8.44905622858894e-01
9.37562006925783e+03,-1.06549031632194e+01,-8.42991116259938e-01
9.39723310564540e+03,-1.06552652032574e+01,-8.41080766056323e-01
9.41889596522744e+03,-1.06556256091205e+01,-8.39174564236828e-01
9.44060876285825e+03,-1.06559843880521e+01,-8.37272502798095e-01
9.46237161365695e+03,-1.06563415472651e+01,-8.35374573744402e-01
9.48418463300799e+03,-1.06566970939415e+01,-8.33480769088004e-01
9.50604793656183e+03,-1.06570510352323e+01,-8.31591080850065e-01
9.52796164023553e+03,-1.06574033782587e+01,-8.29705501057613e-01
9.54992586021337e+03,-1.06577541301108e+01,-8.27824021748043e-01
9.57194071294745e+03,-1.06581032978486e+01,-8.25946634965741e-01
9.59400631515833e+03,-1.06584508885019e+01,-8.24073332763830e-01
9.61612278383564e+03,-1.06587969090707e+01,-8.22204107202854e-01
9.63829023623870e+03,-1.06591413665247e+01,-8.20338950351847e-01
9.66050878989713e+03,-1.06594842678040e+01,-8.18477854289264e-01
9.68277856261148e+03,-1.06598256198186e+01,-8.16620811101076e-01
9.70509967245388e+03,-1.06601654294496e+01,-8.14767812881386e-01
9.72747223776863e+03,-1.06605037035482e+01,-8.12918851733136e-01
9.74989637717285e+03,-1.06608404489359e+01,-8.11073919768129e-01
9.77237220955708e+03,-1.06611756724056e+01,-8.09233009105392e-01
9.79489985408596e+03,-1.06615093807208e+01,-8.07396111874470e-01
9.81747943019881e+03,-1.06618415806159e+01,-8.05563220211649e-01
9.84011105761031e+03,-1.06621722787965e+01,-8.03734326263675e-01
9.86279485631107e+03,-1.06625014819394e+01,-8.01909422184289e-01
9.88553094656835e+03,-1.06628291966927e+01,-8.00088500137222e-01
9.90831944892663e+03,-1.06631554296760e+01,-7.98271552294000e-01
9.93116048420829e+03,-1.06634801874804e+01,-7.96458570836916e-01
9.95405417351422e+03,-1.06638034766688e+01,-7.94649547954188e-01
9.97700063822448e+03,-1.06641253037756e+01,-7.92844475845418e-01
9.99999999999895e+03,-1.06644456753073e+01,-7.91043346717786e-01
1.00230523807779e+04,-1.06647645977425e+01,-7.89246152788358e-01
1.00461579027829e+04,-1.06650820775318e+01,-7.87452886282356e-01
1.00693166885170e+04,-1.06653981210979e+01,-7.85663539434966e-01
1.00925288607658e+04,-1.06657127348361e+01,-7.83878104489608e-01
1.01157945425979e+04,-1.06660259251139e+01,-7.82096573699742e-01
1.01391138573657e+04,-1.06663376982716e+01,-7.80318939326417e-01
1.01624869287059e+04,-1.06666480606219e+01,-7.78545193642190e-01
1.01859138805401e+04,-1.06669570184506e+01,-7.76775328926938e-01
1.02093948370757e+04,-1.06672645780161e+01,-7.75009337470707e-01
1.02329299228065e+04,-1.06675707455501e+01,-7.73247211572319e-01
1.02565192625130e+04,-1.06678755272570e+01,-7.71488943540132e-01
1.02801629812636e+04,-1.06681789293148e+01,-7.69734525692758e-01
1.03038612044151e+04,-1.06684809578747e+01,-7.67983950357004e-01
1.03276140576129e+04,-1.06687816190612e+01,-7.66237209868933e-01
1.03514216667923e+04,-1.06690809189725e+01,-7.64494296575312e-01
1.03752841581790e+04,-1.06693788636802e+01,-7.62755202832231e-01
1.03992016582895e+04,-1.06696754592302e+01,-7.61019921003757e-01
1.04231742939319e+04,-1.06699707116416e+01,-7.59288443465084e-01
1.04472021922069e+04,-1.06702646269078e+01,-7.57560762600467e-01
1.04712854805079e+04,-1.06705572109962e+01,-7.55836870805006e-01
1.04954242865221e+04,-1.06708484698485e+01,-7.54116760480495e-01
1.05196187382311e+04,-1.06711384093806e+01,-7.52400424039966e-01
1.05438689639115e+04,-1.06714270354824e+01,-7.50687853908412e-01
1.05681750921355e+04,-1.06717143540190e+01,-7.48979042516918e-01
1.05925372517718e+04,-1.06720003708295e+01,-7.47273982308217e-01
1.06169555719861e+04,-1.06722850917281e+01,-7.45572665735026e-01
1.06414301822420e+04,-1.06725685225034e+01,-7.43875085258980e-01
1.06659612123014e+04,-1.06728506689192e+01,-7.42181233351737e-01
1.06905487922254e+04,-1.06731315367141e+01,-7.40491102495321e-01
1.07151930523749e+04,-1.06734111316019e+01,-7.38804685181830e-01
1.07398941234113e+04,-1.06736894592718e+01,-7.37121973911700e-01
1.07646521362972e+04,-1.06739665253877e+01,-7.35442961198249e-01
1.07894672222971e+04,-1.06742423355896e+01,-7.33767639560758e-01
1.08143395129782e+04,-1.06745168954926e+01,-7.32096001531793e-01
1.08392691402109e+04,-1.06747902106874e+01,-7.30428039653054e-01
1.08642562361695e+04,-1.06750622867407e+01,-7.28763746475387e-01
1.08893009333332e+04,-1.06753331291946e+01,-7.27103114560560e-01
1.09144033644864e+04,-1.06756027435675e+01,-7.25446136480594e-01
1.09395636627198e+04,-1.06758711353534e+01,-7.23792804816706e-01
1.09647819614307e+04,-1.06761383100226e+01,-7.22143112161469e-01
1.09900583943240e+04,-1.06764042730216e+01,-7.20497051116350e-01
1.10153930954130e+04,-1.06766690297734e+01,-7.18854614293509e-01
1.10407861990195e+04,-1.06769325856768e+01,-7.17215794315780e-01
1.10662378397755e+04,-1.06771949461076e+01,-7.15580583815684e-01
1.10917481526228e+04,-1.06774561164181e+01,-7.13948975435426e-01
1.11173172728147e+04,-1.06777161019371e+01,-7.12320961829005e-01
1.11429453359161e+04,-1.06779749079703e+01,-7.10696535659462e-01
1.11686324778044e+04,-1.06782325398004e+01,-7.09075689599921e-01
1.11943788346703e+04,-1.06784890026867e+01,-7.07458416335017e-01
1.12201845430184e+04,-1.06787443018658e+01,-7.05844708559166e-01
1.12460497396680e+04,-1.06789984425515e+01,-7.04234558976585e-01
1.12719745617539e+04,-1.06792514299348e+01,-7.02627960302354e-01
1.12979591467267e+04,-1.06795032691838e+01,-7.01024905262415e-01
1.13240036323543e+04,-1.06797539654446e+01,-6.99425386591552e-01
1.13501081567219e+04,-1.06800035238402e+01,-6.97829397037158e-01
1.13762728582331e+04,-1.06802519494716e+01,-6.96236929354805e-01
1.14024978756104e+04,-1.06804992474173e+01,-6.94647976312720e-01
1.14287833478965e+04,-1.06807454227337e+01,-6.93062530688014e-01
1.14551294144541e+04,-1.06809904804554e+01,-6.91480585268427e-01
1.14815362149676e+04,-1.06812344255943e+01,-6.89902132853021e-01
1.15080038894431e+04,-1.06814772631411e+01,-6.88327166250834e-01
1.15345325782097e+04,-1.06817189980641e+01,-6.86755678281554e-01
1.15611224219197e+04,-1.06819596353102e+01,-6.85187661774869e-01
1.15877735615500e+04,-1.06821991798046e+01,-6.83623109571855e-01
1.16144861384022e+04,-1.06824376364509e+01,-6.82062014524649e-01
1.16412602941036e+04,-1.06826750101311e+01,-6.80504369493663e-01
1.16680961706083e+04,-1.06829113057061e+01,-6.78950167352142e-01
1.16949939101974e+04,-1.06831465280152e+01,-6.77399400983389e-01
1.17219536554800e+04,-1.06833806818767e+01,-6.75852063280753e-01
1.17489755493940e+04,-1.06836137720879e+01,-6.74308147148725e-01
1.17760597352068e+04,-1.06838458034245e+01,-6.72767645503952e-01
1.18032063565160e+04,-1.06840767806421e+01,-6.71230551269017e-01
1.18304155572503e+04,-1.06843067084747e+01,-6.69696857383220e-01
1.18576874816703e+04,-1.06845355916360e+01,-6.68166556792508e-01
1.18850222743689e+04,-1.06847634348187e+01,-6.66639642454342e-01
1.19124200802724e+04,-1.06849902426953e+01,-6.65116107337731e-01
1.19398810446414e+04,-1.06852160199174e+01,-6.63595944421821e-01
1.19674053130711e+04,-1.06854407711164e+01,-6.62079146696280e-01
1.19949930314925e+04,-1.06856645009032e+01,-6.60565707162685e-01
1.20226443461728e+04,-1.06858872138687e+01,-6.59055618832098e-01
1.20503594037166e+04,-1.06861089145833e+01,-6.57548874726116e-01
1.20781383510665e+04,-1.06863296075977e+01,-6.56045467878630e-01
1.21059813355035e+04,-1.06865492974423e+01,-6.54545391333393e-01
1.21338885046484e+04,-1.06867679886276e+01,-6.53048638145053e-01
1.21618600064623e+04,-1.06869856856444e+01,-6.51555201378503e-01
1.21898959892473e+04,-1.06872023929637e+01,-6.50065074110242e-01
1.22179966016474e+04,-1.06874181150370e+01,-6.48578249427382e-01
1.22461619926491e+04,-1.06876328562957e+01,-6.47094720428647e-01
1.22743923115827e+04,-1.06878466211524e+01,-6.45614480220950e-01
1.23026877081224e+04,-1.06880594139997e+01,-6.44137521925274e-01
1.23310483322877e+04,-1.06882712392113e+01,-6.42663838672191e-01
1.23594743344437e+04,-1.06884821011412e+01,-6.41193423601841e-01
1.23879658653023e+04,-1.06886920041246e+01,-6.39726269866735e-01
1.24165230759227e+04,-1.06889009524775e+01,-6.38262370630727e-01
1.24451461177125e+04,-1.06891089504967e+01,-6.36801719067248e-01
1.24738351424280e+04,-1.06893160024603e+01,-6.35344308360735e-01
1.25025903021758e+04,-1.06895221126275e+01,-6.33890131708023e-01
1.25314117494128e+04,-1.06897272852385e+01,-6.32439182313800e-01
1.25602996369473e+04,-1.06899315245153e+01,-6.30991453397273e-01
1.25892541179403e+04,-1.06901348346608e+01,-6.29546938186198e-01
1.26182753459053e+04,-1.06903372198594e+01,-6.28105629920413e-01
1.26473634747101e+04,-1.06905386842773e+01,-6.26667521848685e-01
1.26765186585770e+04,-1.06907392320622e+01,-6.25232607234643e-01
1.27057410520840e+04,-1.06909388673434e+01,-6.23800879348412e-01
1.27350308101652e+04,-1.06911375942321e+01,-6.22372331473595e-01
1.27643880881120e+04,-1.06913354168213e+01,-6.20946956904144e-01
1.27938130415738e+04,-1.06915323391859e+01,-6.19524748946091e-01
1.28233058265588e+04,-1.06917283653829e+01,-6.18105700913376e-01
1.28528665994347e+04,-1.06919234994512e+01,-6.16689806134127e-01
1.28824955169299e+04,-1.06921177454120e+01,-6.15277057946474e-01
1.29121927361339e+04,-1.06923111072687e+01,-6.13867449697867e-01
1.29419584144984e+04,-1.06925035890071e+01,-6.12460974748892e-01
1.29717927098381e+04,-1.06926951945950e+01,-6.11057626470496e-01
1.30016957803314e+04,-1.06928859279830e+01,-6.09657398243996e-01
1.30316677845215e+04,-1.06930757931044e+01,-6.08260283461072e-01
1.30617088813169e+04,-1.06932647938746e+01,-6.06866275527250e-01
1.30918192299926e+04,-1.06934529341920e+01,-6.05475367855639e-01
1.31219989901906e+04,-1.06936402179378e+01,-6.04087553871809e-01
1.31522483219209e+04,-1.06938266489758e+01,-6.02702827013088e-01
1.31825673855626e+04,-1.06940122311528e+01,-6.01321180726831e-01
1.32129563418643e+04,-1.06941969682986e+01,-5.99942608470757e-01
1.32434153519452e+04,-1.06943808642260e+01,-5.98567103715407e-01
1.32739445772959e+04,-1.06945639227310e+01,-5.97194659940643e-01
1.33045441797794e+04,-1.06947461475926e+01,-5.95825270638086e-01
1.33352143216317e+04,-1.06949275425732e+01,-5.94458929310081e-01
1.33659551654629e+04,-1.06951081114186e+01,-5.93095629470050e-01
1.33967668742578e+04,-1.06952878578579e+01,-5.91735364641777e-01
1.34276496113771e+04,-1.06954667856035e+01,-5.90378128362204e-01
1.34586035405580e+04,-1.06956448983517e+01,-5.89023914176561e-01
1.34896288259150e+04,-1.06958221997821e+01,-5.87672715641825e-01
1.35207256319412e+04,-1.06959986935582e+01,-5.86324526327447e-01
1.35518941235088e+04,-1.06961743833272e+01,-5.84979339812195e-01
1.35831344658700e+04,-1.06963492727199e+01,-5.83637149686236e-01
1.36144468246580e+04,-1.06965233653512e+01,-5.82297949551511e-01
1.36458313658877e+04,-1.06966966648201e+01,-5.80961733019966e-01
1.36772882559569e+04,-1.06968691747094e+01,-5.79628493714256e-01
1.37088176616470e+04,-1.06970408985858e+01,-5.78298225269832e-01
1.37404197501236e+04,-1.06972118400007e+01,-5.76970921330760e-01
1.37720946889379e+04,-1.06973820024894e+01,-5.75646575553904e-01
1.38038426460273e+04,-1.06975513895714e+01,-5.74325181606115e-01
1.38356637897162e+04,-1.06977200047508e+01,-5.73006733166005e-01
1.38675582887173e+04,-1.06978878515160e+01,-5.71691223922515e-01
1.38995263121320e+04,-1.06980549333400e+01,-5.70378647575988e-01
1.39315680294514e+04,-1.06982212536804e+01,-5.69068997836054e-01
1.39636836105578e+04,-1.06983868159790e+01,-5.67762268427553e-01
1.39958732257246e+04,-1.06985516236629e+01,-5.66458453080433e-01
1.40281370456180e+04,-1.06987156801436e+01,-5.65157545540558e-01
1.40604752412975e+04,-1.06988789888177e+01,-5.63859539562015e-01
1.40928879842171e+04,-1.06990415530662e+01,-5.62564428911650e-01
1.41253754462259e+04,-1.06992033762556e+01,-5.61272207365244e-01
1.41579377995692e+04,-1.06993644617372e+01,-5.59982868710974e-01
1.41905752168893e+04,-1.06995248128473e+01,-5.58696406747331e-01
1.42232878712266e+04,-1.06996844329075e+01,-5.57412815284499e-01
1.42560759360203e+04,-1.06998433252246e+01,-5.56132088142276e-01
1.42889395851094e+04,-1.07000014930906e+01,-5.54854219152838e-01
1.43218789927338e+04,-1.07001589397828e+01,-5.53579202157955e-01
1.43548943335349e+04,-1.07003156685640e+01,-5.52307031012127e-01
1.43879857825568e+04,-1.07004716826827e+01,-5.51037699578047e-01
1.44211535152470e+04,-1.07006269853723e+01,-5.49771201732511e-01
1.44543977074576e+04,-1.07007815798526e+01,-5.48507531360152e-01
1.44877185354460e+04,-1.07009354693282e+01,-5.47246682358996e-01
1.45211161758758e+04,-1.07010886569902e+01,-5.45988648636994e-01
1.45545908058180e+04,-1.07012411460149e+01,-5.44733424113040e-01
1.45881426027518e+04,-1.07013929395649e+01,-5.43481002715583e-01
1.46217717445655e+04,-1.07015440407883e+01,-5.42231378386793e-01
1.46554784095574e+04,-1.07016944528194e+01,-5.40984545077342e-01
1.46892627764370e+04,-1.07018441787785e+01,-5.39740496749178e-01
1.47231250243255e+04,-1.07019932217718e+01,-5.38499227376556e-01
1.47570653327572e+04,-1.07021415848920e+01,-5.37260730943265e-01
1.47910838816804e+04,-1.07022892712178e+01,-5.36025001442949e-01
1.48251808514578e+04,-1.07024362838138e+01,-5.34792032883983e-01
1.48593564228684e+04,-1.07025826257316e+01,-5.33561819280421e-01
1.48936107771074e+04,-1.07027283000089e+01,-5.32334354661035e-01
1.49279440957882e+04,-1.07028733096697e+01,-5.31109633063385e-01
1.49623565609426e+04,-1.07030176577245e+01,-5.29887648537297e-01
1.49968483550220e+04,-1.07031613471706e+01,-5.28668395143125e-01
1.50314196608985e+04,-1.07033043809917e+01,-5.27451866950683e-01
1.50660706618657e+04,-1.07034467621583e+01,-5.26238058042035e-01
1.51008015416397e+04,-1.07035884936275e+01,-5.25026962509390e-01
1.51356124843603e+04,-1.07037295783435e+01,-5.23818574455798e-01
1.51705036745916e+04,-1.07038700192369e+01,-5.22612887995487e-01
1.52054752973232e+04,-1.07040098192254e+01,-5.21409897253504e-01
1.52405275379711e+04,-1.07041489812139e+01,-5.20209596365023e-01
1.52756605823790e+04,-1.07042875080938e+01,-5.19011979475660e-01
1.53108746168185e+04,-1.07044254027442e+01,-5.17817040743242e-01
1.53461698279912e+04,-1.07045626680307e+01,-5.16624774335678e-01
1.53815464030286e+04,-1.07046993068067e+01,-5.15435174430619e-01
1.54170045294938e+04,-1.07048353219122e+01,-5.14248235217877e-01
1.54525443953823e+04,-1.07049707161752e+01,-5.13063950898393e-01
1.54881661891230e+04,-1.07051054924103e+01,-5.11882315681400e-01
1.55238700995790e+04,-1.07052396534201e+01,-5.10703323788998e-01
1.55596563160489e+04,-1.07053732019945e+01,-5.09526969452962e-01
1.55955250282677e+04,-1.07055061409106e+01,-5.08353246916845e-01
1.56314764264077e+04,-1.07056384729337e+01,-5.07182150432847e-01
1.56675107010797e+04,-1.07057702008160e+01,-5.06013674266645e-01
1.57036280433337e+04,-1.07059013272980e+01,-5.04847812692203e-01
1.57398286446604e+04,-1.07060318551076e+01,-5.03684559995555e-01
1.57761126969916e+04,-1.07061617869604e+01,-5.02523910471333e-01
1.58124803927020e+04,-1.07062911255602e+01,-5.01365858429042e-01
1.58489319246093e+04,-1.07064198735984e+01,-5.00210398183605e-01
1.58854674859759e+04,-1.07065480337545e+01,-4.99057524064106e-01
1.59220872705098e+04,-1.07066756086958e+01,-4.97907230410257e-01
1.59587914723655e+04,-1.07068026010779e+01,-4.96759511569636e-01
1.59955802861448e+04,-1.07069290135443e+01,-4.95614361903231e-01
1.60324539068985e+04,-1.07070548487268e+01,-4.94471775780549e-01
1.60694125301269e+04,-1.07071801092453e+01,-4.93331747584162e-01
1.61064563517808e+04,-1.07073047977080e+01,-4.92194271704088e-01
1.61435855682630e+04,-1.07074289167113e+01,-4.91059342543373e-01
1.61808003764288e+04,-1.07075524688403e+01,-4.89926954514263e-01
1.62181009735874e+04,-1.07076754566680e+01,-4.88797102040945e-01
1.62554875575029e+04,-1.07077978827564e+01,-4.87669779556789e-01
1.62929603263953e+04,-1.07079197496554e+01,-4.86544981506388e-01
1.63305194789414e+04,-1.07080410599042e+01,-4.85422702343844e-01
1.63681652142762e+04,-1.07081618160300e+01,-4.84302936534468e-01
1.64058977319935e+04,-1.07082820205489e+01,-4.83185678555496e-01
1.64437172321474e+04,-1.07084016759657e+01,-4.82070922891862e-01
1.64816239152531e+04,-1.07085207847739e+01,-4.80958664041101e-01
1.65196179822882e+04,-1.07086393494559e+01,-4.79848896510872e-01
1.65576996346933e+04,-1.07087573724830e+01,-4.78741614817219e-01
